TRADEDATE,Open,High,Low,Close,Volume
2024-10-21,3970.0,4054.5,3969.5,4031.0,524893
2024-10-22,4039.0,4039.0,3954.0,3964.5,434138
2024-10-23,3956.0,3985.5,3876.5,3883.5,512803
2024-10-24,3883.5,3975.0,3879.0,3969.5,603034
2024-10-25,3975.0,4037.0,3810.5,3834.5,1414297
2024-10-28,3800.0,3874.5,3655.0,3743.0,1583721
2024-10-29,3765.0,3792.0,3670.0,3758.0,1097054
2024-10-30,3769.0,3817.5,3685.5,3710.0,730830
2024-10-31,3685.0,3734.5,3621.0,3666.5,763630
2024-11-01,3675.0,3700.0,3622.0,3674.0,797602
2024-11-02,3681.5,3694.0,3652.5,3683.5,246235
2024-11-05,3692.0,3703.5,3602.5,3646.0,658674
2024-11-06,3723.5,3787.5,3654.5,3677.0,1495191
2024-11-07,3677.0,3817.0,3619.0,3811.5,1055346
2024-11-08,3820.0,3895.0,3780.5,3888.0,958019
2024-11-11,3912.0,3944.0,3868.5,3885.0,912789
2024-11-12,3884.0,3889.0,3747.0,3758.5,1169912
2024-11-13,3747.0,3800.0,3682.5,3693.0,1402920
2024-11-14,3689.0,3730.0,3650.0,3678.0,829316
2024-11-15,3678.5,3721.0,3666.5,3712.0,745992
2024-11-18,3651.0,3708.5,3607.5,3649.0,977063
2024-11-19,3655.0,3678.0,3540.5,3560.0,1429056
2024-11-20,3571.0,3587.5,3424.0,3460.0,1309971
2024-11-21,3460.0,3513.0,3360.0,3509.0,1732661
2024-11-22,3492.0,3520.0,3406.0,3415.0,864748
2024-11-25,3415.0,3415.0,3294.0,3299.5,1162821
2024-11-26,3306.0,3354.5,3171.0,3211.0,1708968
2024-11-27,3224.0,3419.0,3092.0,3385.0,2662375
2024-11-28,3408.0,3446.0,3260.0,3365.5,1487341
2024-11-29,3352.5,3420.0,3305.5,3320.0,981630
2024-12-02,3325.0,3443.5,3322.5,3434.0,874686
2024-12-03,3443.0,3443.0,3338.0,3380.0,984841
2024-12-04,3371.0,3405.5,3218.0,3252.0,1236787
2024-12-05,3256.0,3384.0,3231.0,3378.5,1401732
2024-12-06,3381.0,3417.5,3330.5,3376.0,902947
2024-12-09,3400.0,3489.5,3386.0,3466.0,1048233
2024-12-10,3478.0,3483.0,3375.0,3379.5,912035
2024-12-11,3385.5,3399.5,3331.5,3397.0,787424
2024-12-12,3398.5,3414.0,3283.0,3284.0,769352
2024-12-13,3284.0,3333.0,3282.5,3321.0,510914
2024-12-16,3303.0,3322.0,3211.0,3232.5,949418
2024-12-17,3232.5,3288.5,3205.5,3248.5,822069
2024-12-18,3250.0,3279.5,3191.0,3255.0,972336
2024-12-19,3265.5,3359.0,3245.5,3339.0,1490324
2024-12-20,3341.0,3732.5,3320.5,3683.5,3331764
2024-12-23,3736.5,3974.0,3700.0,3800.0,2515776
2024-12-24,3807.5,3807.5,3680.5,3702.5,1529965
2024-12-25,3688.0,3800.0,3660.5,3790.0,1744041
2024-12-26,3799.0,3843.5,3730.0,3785.0,1431775
2024-12-27,3794.0,3856.0,3780.5,3848.0,831850
2024-12-28,3853.0,3930.0,3849.0,3928.5,674205
2024-12-30,3939.0,3998.5,3924.0,3994.0,615777
2025-01-03,4019.0,4027.5,3863.0,3872.5,906073
2025-01-06,3849.0,3894.5,3795.0,3891.5,403754
2025-01-08,3891.5,3934.0,3870.5,3926.0,292714
2025-01-09,3942.0,3942.0,3800.0,3811.5,591919
2025-01-10,3835.0,3950.0,3801.0,3934.0,953680
2025-01-13,3952.5,4080.5,3952.0,4014.0,1372689
2025-01-14,4013.0,4089.0,3980.0,4083.5,895832
2025-01-15,4091.0,4127.5,4021.5,4114.5,1125794
2025-01-16,4121.5,4130.0,4054.5,4065.5,973577
2025-01-17,4066.0,4124.0,4030.0,4113.0,715044
2025-01-20,4150.5,4164.0,4014.0,4020.0,1078094
2025-01-21,4035.0,4080.0,3958.5,4070.0,838241
2025-01-22,4075.5,4095.5,4016.0,4037.5,722171
2025-01-23,4040.0,4050.0,3981.0,4050.0,585299
2025-01-24,4052.0,4060.0,3996.0,4037.0,396240
2025-01-27,4035.0,4035.0,3940.5,3945.0,455854
2025-01-28,3942.0,4056.5,3923.5,4040.0,714101
2025-01-29,4040.0,4147.0,4029.0,4073.5,931991
2025-01-30,4071.0,4135.0,4071.0,4117.0,465948
2025-01-31,4117.0,4154.0,4057.0,4092.0,758121
2025-02-03,4081.5,4089.5,4005.0,4052.5,511689
2025-02-04,4061.0,4086.0,3978.0,4008.0,423539
2025-02-05,4010.0,4120.0,3993.5,4105.5,668975
2025-02-06,4106.0,4225.0,4095.0,4219.0,1686085
2025-02-07,4221.5,4245.5,4176.5,4200.0,896632
2025-02-10,4219.0,4287.0,4185.5,4217.0,988267
2025-02-11,4217.0,4293.0,4212.0,4287.0,697374
2025-02-12,4294.5,4568.0,4264.0,4519.5,2256740
2025-02-13,4560.0,4598.5,4454.5,4492.0,1666755
2025-02-14,4794.5,4794.5,4440.0,4549.0,1680291
2025-02-17,4590.5,4718.0,4585.0,4709.0,1210212
2025-02-18,4718.5,4749.5,4511.0,4550.0,1392270
2025-02-19,4550.0,4669.0,4527.0,4646.0,1127973
2025-02-20,4660.0,4734.0,4610.5,4649.0,1692660
2025-02-21,4680.0,4697.5,4590.0,4667.0,685047
2025-02-24,4667.0,4698.0,4608.5,4671.0,736993
2025-02-25,4671.0,4689.5,4620.0,4623.5,715780
2025-02-26,4624.5,4638.0,4412.0,4440.0,1558970
2025-02-27,4440.0,4519.5,4324.0,4377.0,1242221
2025-02-28,4377.0,4485.0,4300.0,4423.0,1388817
2025-03-03,4450.0,4455.0,4260.0,4347.5,1161733
2025-03-04,4368.0,4619.5,4356.0,4586.0,1426512
2025-03-05,4586.0,4630.0,4470.0,4497.0,925381
2025-03-06,4498.0,4577.5,4480.0,4513.5,561494
2025-03-07,4510.0,4640.0,4474.0,4553.0,1320212
2025-03-10,4565.0,4612.0,4537.0,4562.5,505694
2025-03-11,4572.0,4614.0,4541.5,4564.5,566301
2025-03-12,4565.0,4584.5,4501.0,4529.0,527868
2025-03-13,4536.0,4550.0,4361.0,4480.0,1445273
2025-03-14,4478.0,4558.0,4390.0,4527.0,781910
2025-03-17,4527.0,4675.0,4516.0,4673.5,787548
2025-03-18,4678.0,4730.0,4610.5,4622.0,1153625
2025-03-19,4611.0,4654.5,4595.5,4641.0,430658
2025-03-20,4641.0,4673.5,4566.5,4646.0,630477
2025-03-21,4654.5,4699.0,4611.0,4625.0,452249
2025-03-24,4644.5,4645.0,4555.5,4584.5,416112
2025-03-25,4576.0,4660.0,4541.0,4646.5,509474
2025-03-26,4652.0,4674.0,4550.5,4567.5,431715
2025-03-27,4564.0,4574.5,4422.5,4446.0,719266
2025-03-28,4444.0,4470.0,4324.5,4357.0,1050659
2025-03-31,4356.0,4520.0,4226.0,4476.0,1076466
2025-04-01,4482.5,4540.0,4345.0,4355.5,757248
2025-04-02,4348.0,4435.0,4343.5,4409.0,737581
2025-04-03,4416.0,4434.0,4211.0,4291.0,859790
2025-04-04,4295.0,4313.0,4067.0,4088.0,1439457
2025-04-07,4075.0,4368.0,3901.0,4069.0,2868717
2025-04-08,4100.0,4143.0,3925.0,3969.5,1102042
2025-04-09,3966.0,4130.0,3770.0,4121.0,2062061
2025-04-10,4144.0,4144.0,4022.5,4064.5,920259
2025-04-11,4064.5,4224.0,4064.5,4176.0,1139637
2025-04-14,4180.0,4294.0,4091.5,4119.5,751148
2025-04-15,4135.5,4199.5,4111.0,4193.0,382299
2025-04-16,4185.5,4285.0,4132.0,4229.5,573841
2025-04-17,4232.0,4280.0,4140.5,4252.5,815600
2025-04-18,4201.0,4235.0,4150.0,4200.0,747113
2025-04-21,4212.5,4336.0,4210.5,4313.5,858652
2025-04-22,4314.5,4403.5,4302.0,4362.5,627568
2025-04-23,4362.5,4382.0,4182.0,4285.0,1089422
2025-04-24,4298.0,4372.5,4245.0,4293.0,584746
2025-04-25,4300.5,4374.0,4294.0,4371.5,759538
2025-04-28,4323.0,4358.0,4237.0,4283.0,847387
2025-04-29,4283.0,4316.5,4131.5,4155.0,539008
2025-04-30,4155.0,4211.0,3993.0,4106.0,712617
2025-05-02,4108.0,4113.0,3900.0,3905.5,561535
2025-05-05,3940.0,3976.0,3814.0,3860.0,728771
2025-05-06,3860.0,4065.5,3817.0,4013.0,787755
2025-05-07,4014.0,4092.0,3961.0,3991.0,726922
2025-05-08,3986.5,4058.5,3986.5,3993.5,234721
2025-05-12,4008.5,4190.0,3993.5,4153.5,868397
2025-05-13,4166.0,4180.5,4072.5,4114.5,418985
2025-05-14,4115.0,4154.0,4021.0,4021.0,364030
2025-05-15,4020.5,4060.5,3924.0,3989.5,897246
2025-05-16,3998.0,4069.5,3910.0,4022.0,738796
2025-05-19,4022.0,4128.0,4022.0,4054.0,693444
2025-05-20,4056.0,4091.0,4021.0,4040.5,319036
2025-05-21,4042.0,4050.0,3971.0,3990.5,308142
2025-05-22,3980.5,4089.0,3925.0,4024.0,773529
2025-05-23,4029.5,4048.0,3996.0,4009.5,335528
2025-05-26,4004.0,4024.0,3886.0,3917.0,505249
2025-05-27,3917.0,4024.0,3855.0,3992.5,694981
2025-05-28,3998.0,4176.0,3995.0,4165.0,1192435
2025-05-29,4165.0,4180.0,4105.0,4117.0,483095
2025-05-30,4119.5,4207.5,4105.0,4172.0,678718
2025-06-02,4168.5,4189.0,4060.0,4145.0,946036
2025-06-03,4152.0,4240.0,4145.5,4232.0,907362
2025-06-04,4237.0,4266.0,4174.0,4200.0,885939
2025-06-05,4214.0,4296.0,4205.5,4282.0,596445
2025-06-06,4284.0,4350.0,4161.0,4169.0,1269651
2025-06-09,4189.0,4198.0,4050.0,4073.0,667011
