TRADEDATE,Open,High,Low,Close,Volume
2022-10-03,110.62,114.65,109.0,114.35,73960960
2022-10-04,115.06,115.5,110.3,110.55,83564680
2022-10-05,110.49,110.49,106.25,108.51,90416920
2022-10-06,108.65,110.38,107.57,108.24,51741480
2022-10-07,107.7,108.48,101.3,101.5,90989490
2022-10-10,96.55,106.77,96.5,106.71,117465350
2022-10-11,106.5,108.3,104.26,107.72,76962080
2022-10-12,108.27,108.5,105.25,105.9,63378400
2022-10-13,105.72,107.3,104.8,106.5,46849810
2022-10-14,106.92,109.19,105.69,107.78,52565400
2022-10-17,107.93,112.76,107.65,112.44,78496550
2022-10-18,113.05,114.37,110.48,110.88,101854810
2022-10-19,110.12,112.93,109.3,112.39,90693010
2022-10-20,112.75,117.2,112.37,116.98,100723600
2022-10-21,116.93,119.94,114.37,119.45,102382050
2022-10-24,120.15,121.68,117.65,118.8,74539310
2022-10-25,118.84,125.2,118.3,124.36,114156750
2022-10-26,124.7,126.88,122.1,124.43,108495360
2022-10-27,124.75,127.5,123.68,126.61,87915140
2022-10-28,126.14,127.25,124.6,126.97,73660000
2022-10-31,127.2,128.6,125.41,126.72,60762870
2022-11-01,127.2,127.97,126.12,127.05,36820880
2022-11-02,127.06,127.74,123.75,125.49,40216620
2022-11-03,125.4,126.1,123.91,125.75,47720130
2022-11-07,127.09,132.0,126.5,132.0,91709630
2022-11-08,132.0,133.11,130.1,131.29,69556040
2022-11-09,131.06,131.47,126.42,127.3,64961510
2022-11-10,131.0,136.69,129.77,136.68,171748310
2022-11-11,137.9,138.42,135.13,136.98,75710240
2022-11-14,137.5,140.7,135.83,139.8,82521030
2022-11-15,140.49,141.0,130.86,135.66,145543250
2022-11-16,136.99,139.73,136.32,139.18,67090170
2022-11-17,139.09,140.35,136.6,137.57,59160240
2022-11-18,137.08,137.81,135.84,136.89,44076540
2022-11-21,136.01,136.3,132.51,134.46,83599930
2022-11-22,134.55,136.0,133.81,135.65,45822990
2022-11-23,135.7,137.55,134.5,136.59,52302020
2022-11-24,137.0,138.41,136.12,136.61,42388720
2022-11-25,137.2,137.24,135.41,136.53,29618830
2022-11-28,135.02,136.2,134.1,135.53,45275110
2022-11-29,136.29,137.2,135.88,136.37,31648090
2022-11-30,136.5,136.78,135.23,136.78,26816190
2022-12-01,137.1,137.95,136.31,137.15,33056500
2022-12-02,136.99,137.1,136.17,136.66,19261670
2022-12-05,136.66,142.68,136.25,142.0,103930500
2022-12-06,142.2,143.37,139.11,140.61,51823300
2022-12-07,140.5,142.81,138.36,142.32,69885670
2022-12-08,143.5,143.6,139.8,139.92,64056510
2022-12-09,139.7,140.7,139.24,140.03,29441490
2022-12-12,140.19,140.87,138.7,139.48,33477470
2022-12-13,139.67,139.93,136.67,138.13,52200510
2022-12-14,138.28,138.28,136.6,137.3,34074890
2022-12-15,136.99,137.08,134.3,134.55,54791650
2022-12-16,134.5,136.09,134.13,135.45,32802120
2022-12-19,135.13,136.73,132.86,134.64,58826130
2022-12-20,134.51,138.4,134.41,138.28,45017120
2022-12-21,138.7,139.12,135.81,137.75,45542340
2022-12-22,137.99,138.97,137.0,137.69,30562140
2022-12-23,137.49,138.26,136.81,137.94,22908110
2022-12-26,138.33,141.0,138.0,140.95,49379370
2022-12-27,141.31,142.0,139.6,139.9,41654530
2022-12-28,139.73,140.4,138.6,139.51,28045010
2022-12-29,139.5,141.65,139.22,140.96,32059860
2022-12-30,140.8,141.48,140.13,141.15,28175080
2023-01-03,141.6,143.25,141.56,141.78,21098550
2023-01-04,141.85,142.28,140.75,141.43,17112740
2023-01-05,141.6,141.84,140.54,141.27,17245300
2023-01-06,141.39,141.62,140.9,141.4,10657600
2023-01-09,141.83,142.99,141.65,142.4,31449160
2023-01-10,142.1,142.85,141.31,142.81,23718180
2023-01-11,142.97,149.98,142.87,149.96,123147040
2023-01-12,150.02,150.79,148.39,149.3,46789300
2023-01-13,149.58,153.28,147.71,151.69,88520210
2023-01-16,152.89,154.0,151.88,153.71,51753920
2023-01-17,154.0,154.31,150.01,150.45,84404770
2023-01-18,150.4,153.0,149.41,151.47,67511970
2023-01-19,151.2,152.85,148.56,149.34,66813960
2023-01-20,149.7,151.4,148.64,151.38,44254820
2023-01-23,151.9,154.1,151.01,153.5,55198870
2023-01-24,153.95,155.58,152.28,152.66,78734130
2023-01-25,152.45,153.6,151.5,152.81,43376700
2023-01-26,153.32,154.3,151.73,152.4,45513320
2023-01-27,152.4,153.48,151.69,153.2,34123690
2023-01-30,153.5,153.88,152.21,153.38,31105220
2023-01-31,153.51,158.18,153.3,158.07,77890320
2023-02-01,158.2,159.6,156.5,158.29,66332200
2023-02-02,158.4,160.29,157.37,159.45,53866380
2023-02-03,159.1,162.32,157.88,161.26,63735330
2023-02-06,161.78,167.17,161.01,167.09,89083530
2023-02-07,167.3,168.7,163.4,165.39,92661570
2023-02-08,165.0,166.35,162.7,164.15,58669030
2023-02-09,164.33,167.47,161.27,165.31,107139220
2023-02-10,165.0,166.49,164.5,165.52,40924680
2023-02-13,165.2,166.88,164.17,164.32,36212200
2023-02-14,164.3,164.38,161.64,161.86,58832960
2023-02-15,160.94,161.12,153.83,156.25,113804160
2023-02-16,157.33,159.3,156.25,158.22,68549280
2023-02-17,158.0,160.38,156.91,159.73,52179940
2023-02-20,159.41,161.3,156.73,160.09,63971610
2023-02-21,160.66,165.65,159.26,164.15,127422480
2023-02-22,164.13,164.42,162.5,163.37,43772430
2023-02-24,163.33,165.5,163.1,164.3,37727230
2023-02-27,163.52,170.0,162.96,169.95,100133280
2023-02-28,170.5,171.92,168.37,169.82,80748140
2023-03-01,170.4,171.66,169.5,170.53,53784730
2023-03-02,170.4,170.4,166.55,168.05,86095640
2023-03-03,168.17,171.26,167.9,171.16,49566770
2023-03-06,172.14,172.99,171.35,171.84,64585290
2023-03-07,171.87,174.2,171.0,174.01,55287380
2023-03-09,174.85,174.89,172.21,172.55,80393110
2023-03-10,171.55,173.0,170.58,172.53,50256970
2023-03-13,172.5,173.9,169.26,172.15,74032280
2023-03-14,171.61,176.95,171.01,175.71,89325670
2023-03-15,176.0,177.37,173.59,175.3,79930290
2023-03-16,174.94,176.04,173.36,175.45,51534160
2023-03-17,183.0,193.66,178.56,193.59,388164850
2023-03-20,196.02,205.09,195.0,203.73,156714250
2023-03-21,204.76,208.0,201.25,203.32,122583960
2023-03-22,203.4,204.4,201.59,202.89,57568140
2023-03-23,202.53,204.2,202.22,202.58,26650230
2023-03-24,202.86,203.85,202.0,203.57,24325540
2023-03-27,204.01,213.2,204.01,211.84,101521380
2023-03-28,212.86,214.7,210.67,214.03,73901050
2023-03-29,214.85,219.53,213.6,217.99,96682530
